feature_numerica1,feature_numerica2,feature_categorica,target
45.280681342105666,96.29424682244583,C,0
60.889505969673664,97.40358600533148,B,1
50.64280019095463,100.87622943958219,B,1
39.22255222070694,97.05995996743023,B,1
42.84696290740032,119.27758233589819,A,1
56.79597748934676,144.21046003182704,A,1
42.69633368282864,88.85016429984333,B,1
52.16458589581975,72.60394040841845,A,1
50.45571839903814,98.23435903297491,A,0
43.483996523941826,151.59418675308638,C,0
71.43944089325325,83.92650864060539,C,0
56.33919022318011,132.78233610888134,B,1
29.74857413342393,133.55401628152882,C,1
51.86454314769428,88.9282351658401,A,0
43.38213535231612,111.37966158370551,C,1
58.52433334796224,132.56793246257075,A,0
42.07479261567299,92.41744518025025,C,0
48.85263558533101,95.92839279795277,C,1
55.049872789804574,88.36638172102712,B,0
58.657551941701215,79.70486538614267,C,0
37.997035929442234,87.01444909867986,B,1
46.654987641590516,75.52119466475487,A,1
45.25054688839044,100.68166936518452,B,0
43.46670767426288,84.60053537882716,B,1
67.65454240281096,104.67571823581495,A,1
54.049817109609556,68.88208707592746,B,0
37.391160456649544,106.61760464428914,C,0
59.17861947054776,116.6705792321785,A,1
71.22156197012633,60.12528714857089,B,0
60.32465260551147,107.48113139695144,C,1
34.80630034045987,124.55337984946584,C,1
45.15765927133749,75.8071796261759,C,1
62.669111491866225,133.45144773675406,B,0
42.92330534381219,108.38038018732091,C,1
54.43819428146229,85.89976288483183,B,0
57.74634053429337,98.88461844684588,A,0
40.730695284219166,111.16653825043444,B,0
49.404746439382,101.52010782824823,B,0
17.58732659930927,110.77511984892739,A,1
39.756123586657104,81.58652813841267,B,0
47.4743184860684,103.38721648072156,B,0
37.52216818035151,71.7257100619004,A,1
66.32411303931636,97.775478773026,B,0
35.69858622039367,81.92184717070421,B,1
45.599555133030165,85.28940114820466,B,0
51.30740577286091,124.72186350420876,A,1
64.41273289066116,121.82620241188538,A,1
35.6413784882056,112.18276241814354,A,0
61.63163752154959,78.15374470654842,C,0
50.10233061019587,93.67183100610396,A,0
40.18491348952049,124.26195399958367,B,1
54.62103474263271,102.83433827279809,A,0
51.9905969557347,146.3865907996339,A,0
43.99783122841205,107.86635678788744,C,0
50.69802084990019,103.84098232980062,B,0
46.1468640313824,93.81767071594997,A,0
51.13517345251248,102.67081809564564,B,1
56.62130674521047,96.95060327238912,A,0
65.86016816145352,114.1621735337718,B,0
37.62184501173151,119.13404633589168,B,1
71.33033374656267,84.28021078984101,A,1
30.479122004774982,73.37534092884444,A,0
48.482149049644164,63.27589253793407,A,0
55.883172064845766,110.15982653825087,C,0
52.809918677350325,77.93266787652253,C,1
43.77300480179406,56.94218814095034,A,0
47.918777496427246,107.77157209061929,B,1
45.06999065341167,149.8599903486558,A,1
44.106352430557884,99.87858176920213,A,1
58.496020970210246,116.76981548903284,B,0
53.57015485965047,101.6365871709513,C,0
43.070904047393455,98.02220693617714,C,0
58.995998754332504,118.38152965975537,B,0
53.072995208766095,94.19450911622697,A,1
58.1286211883896,105.34784628143805,B,1
56.29628841923612,106.43395612392027,A,1
41.710049890779274,86.63819092713902,B,1
44.39818959803031,119.84084699073045,A,0
57.472936051232615,96.50080486609183,B,0
56.10370265433465,84.88509681014311,A,0
49.79098406035852,110.73019687140807,A,1
51.17327383308782,82.03064036417925,C,1
62.77664895788425,100.56362314738257,A,1
44.0842861116417,99.81762006711593,B,0
55.470973811700375,121.71791131663156,A,0
47.97807347566106,109.49396465759905,A,1
47.8231879677278,99.49946082509712,A,0
60.9877685198719,116.35532598400574,A,1
58.2541634898803,127.80415098034626,C,1
58.135096360006386,111.15620612703725,A,1
63.05478807154329,100.20705239686761,C,0
50.21003841632759,73.7632753529968,B,0
56.81952971294964,78.69772673849255,B,0
46.89733243406544,93.89550591290664,B,0
53.24166352488442,87.80975595681434,B,0
48.698569456323156,96.26057394029108,B,1
50.96995964992718,101.13299849794214,A,1
55.95157025436914,110.59385508713461,A,0
41.81779316766527,98.59002443881818,C,0
70.9238727568546,109.73003287652404,C,0
39.93982618500298,101.2894882962024,C,0
37.85811387212268,60.490668672922574,B,1
61.581108735000676,81.21329212362491,B,0
57.91662693962936,97.1182488855677,B,0
56.24119817052155,75.80610514317785,B,0
56.2834550926428,111.9985745999241,A,1
49.87753227153085,130.61501664687395,B,1
41.02745628514168,124.37523703394633,A,0
50.75804558193726,95.73114258139584,A,1
43.22838288487888,129.81452273699904,C,1
59.75119733417751,102.97334914404223,A,1
48.52942618497861,93.25828057763921,A,0
41.745028032074885,87.7319467291812,A,1
46.78614158347007,93.95060627023743,C,1
54.12931454275624,92.23646362917543,B,1
44.36275447196025,103.40832444750976,B,1
41.77779604433569,103.2114796209973,C,1
52.436872114919126,100.0609204030683,C,0
52.44966571108723,108.73876339492699,A,1
44.9305682462887,123.81292549572683,B,1
45.289616943816775,118.99108270882647,B,1
52.32049937357636,70.30204063100193,B,0
35.51915658502676,48.9215773019609,A,1
35.92536225623445,118.68639822478548,C,1
42.81555778747564,72.66242603169158,B,0
47.86552848288153,95.50469196214632,A,1
53.10907565598005,76.59773947881281,B,1
64.75356216949552,63.9603912483996,A,1
58.576596232020194,110.82925456409576,A,0
48.40061470036573,115.18310320605293,B,0
49.80983792097311,88.4697919854656,A,1
39.97470635362191,48.179154157101806,B,0
49.8148686400761,89.07511103495034,B,1
47.11341361079862,107.83608010805094,A,0
53.227185603380896,70.42176862451743,C,1
41.727690564476774,103.66719839558311,A,0
55.193465142411725,99.69380301654009,A,1
65.32738913002578,111.58582999202177,A,0
48.91239851543143,102.39160736828306,A,0
54.01711722098941,80.53862118236889,A,0
56.90143991711113,123.93143003328983,B,0
45.987795281141636,96.8294085394606,C,1
52.24092481810417,99.45390920980137,A,1
50.12592400781795,81.33464081853609,B,0
50.97676098548832,91.13435497616979,B,1
42.26990216144534,82.30394571946198,C,0
50.245101742589426,96.54107880153154,B,1
54.979982912454496,134.23416960284686,A,1
64.51143607795042,72.56197714137286,A,1
59.59270826085207,67.72877204246518,B,0
71.53182457511556,129.42340654987217,C,1
42.326524371119504,95.81352645696268,A,0
58.723206367206785,86.61854522680167,A,1
51.83342005738352,120.79809374792153,C,0
71.89802933217672,87.88768920526272,C,1
41.91701714644849,136.52019427093873,C,1
41.602781578192236,113.55851742678539,B,1
44.00607354555978,90.24177183708595,A,0
28.76104275690193,143.14616426531006,B,1
44.74244978319239,87.88570153993324,B,0
42.40867338446302,114.84190744018613,A,1
51.50393786476208,105.98585160812983,B,0
53.41755975777159,126.03482578797596,B,0
68.76170839215887,131.23022393453707,A,1
59.5042383818605,100.64008298131533,B,0
44.23096344337597,84.93164259307633,B,0
41.01585328651642,109.19944285878233,C,0
54.919191715065054,86.44569260495788,A,0
36.797667929793576,140.26774495053246,A,1
68.31458765854353,102.73070662165475,B,1
61.79440120721287,92.69356897375782,A,0
45.30824347895295,103.69360611729817,B,0
32.868654709091224,73.05747420940607,B,0
63.538723741654124,80.56771922978697,A,0
48.85460154747382,124.00827815888852,B,1
62.378163119734616,86.86211442057208,B,1
34.05572341205633,79.0617803463612,A,0
44.00624977046227,110.73305505054572,C,0
50.05243699718183,123.71408309325994,C,0
50.46980593764742,114.37906621330134,B,1
45.49934528520756,119.92095371611633,B,1
56.228499323474985,84.86409822861079,B,0
39.32379570617405,71.56378666516312,C,0
48.576205149787064,130.02667303910974,B,1
51.20295631711899,93.54640322315728,B,1
55.14438834058749,94.98333967089906,C,0
57.1161487808889,126.56388283698115,A,0
38.75357908162131,111.1246001880132,C,0
34.65885829264378,109.11775544163216,A,1
62.77676821898509,143.30004689802166,A,0
53.323140119795916,87.12963539239715,A,0
42.51513463443446,118.55680256162475,C,1
65.51151975522524,101.14026249794169,C,0
51.156746342928585,105.37184557726513,B,1
61.792971840638266,130.56936852825064,B,0
50.67518481410109,110.15671512579247,B,0
70.60747924881987,110.76592158099265,C,1
67.55340842443204,121.45014674619604,B,0
47.51035851520926,92.70094540914229,A,1
59.71570950954356,83.21580665321987,A,1
56.45375949585147,79.10381611957934,B,0
63.68631557532349,60.67286821247996,B,1
40.35076539419896,141.12414259880643,A,0
56.86051459998439,77.93583268556634,A,1
60.58424486849588,95.57492752828456,C,0
32.41260513576886,94.46373400222159,A,1
38.16741487334225,106.14813395618202,B,0
29.607678222398995,116.31474425078594,C,0
47.305931655554424,117.2094697671949,B,1
57.17542255795962,88.33845122862124,A,1
65.02357052096028,96.65756572427178,B,0
50.74094780419775,105.65159900976599,C,0
66.28615545571292,95.02617747632905,B,1
36.198985417851084,132.14691152039984,C,1
32.96617560644845,109.81949903276502,A,0
49.44452301103381,114.69755572099635,B,0
53.840654489393074,113.25762537334825,B,0
49.67305251905907,123.4694771497065,C,1
29.325578999601234,103.62043117407414,A,0
49.10879960487212,74.06336104088307,C,0
36.95530499495147,107.99375903505283,B,1
56.69672548830039,86.97286212416341,A,0
53.66598246096848,89.42766636500487,A,0
40.60120213672645,111.72728037510187,C,0
44.861330826633065,124.76566142867271,A,0
39.40786478111048,100.42543153472123,A,0
49.37320902726828,106.17666025197927,A,1
59.551423205012384,134.04429889270477,C,0
40.14273953664456,104.81506358977137,B,1
55.040465155178445,152.0336622836079,B,1
44.69742381627559,111.31019291263088,A,1
42.07127167737656,64.78474481688365,B,0
48.929696400454425,115.06683242209066,B,0
39.64757677580626,107.62316769765556,C,0
44.46350694652818,125.79505508165491,C,0
38.021221074111516,113.46362702539916,A,0
69.6472513291639,97.23088032032453,B,1
50.35263551971729,75.51403527421269,A,0
43.00274492007414,95.8195348542795,B,0
52.13979910734222,82.989590915814,A,0
48.8767195030917,88.38953100390555,A,1
47.79030400466777,111.7715680884122,A,0
56.14166700043425,133.39809008702812,B,1
57.57507710047305,107.89343059645962,A,0
44.69498852389472,76.0823387592963,B,1
44.2418175935532,108.89205336440281,B,1
47.24948302848356,123.93262973291303,A,0
26.98078835264415,87.80434191361236,B,0
34.84808937801448,97.31965666654165,A,0
63.66874267444525,100.29376389458395,B,0
66.44967713501283,84.30203373835519,B,1
47.50963960443622,112.96560867687718,A,1
55.765569630557664,97.58103702784437,A,1
53.112501545435364,108.39064887814055,A,1
80.78880808455239,82.25015644395799,C,0
61.195749114345766,91.25083399353178,B,0
48.72082408519233,114.44762715655543,B,1
40.44459559399574,92.54333695816466,B,0
33.93553679742428,134.5392770246681,A,1
52.03463635867223,92.00727628770795,B,0
42.436492547156966,104.49369451503772,B,0
35.77746290402326,118.65181663746179,A,1
43.534271157574736,71.63268534133937,A,0
39.18451996385605,64.78382376038448,A,1
66.87141635072564,69.4868737085981,B,1
58.816397569494505,125.25168206854364,C,1
49.92027358683383,88.96283708215107,A,1
64.79944138890026,151.16398571336504,B,1
50.77368307647618,88.71504802685223,A,1
41.38715798671736,103.69102606394074,C,0
65.23124077269657,130.8421990513575,A,0
55.38910043684659,140.12185776318245,B,1
39.62753845673544,141.23007153272795,B,0
48.09661321916392,124.16732461186285,B,0
41.24381746615243,120.48125051622925,B,0
36.172002690356635,111.85053898402366,A,1
59.26177547531641,115.56722152333276,A,1
69.0941664047013,88.97628567342933,A,0
36.01432426180859,83.63602233155386,A,1
55.62969236690571,99.93251085178096,B,1
43.49357430878173,96.59630754950143,A,1
45.12874616235304,90.9354390134545,A,1
44.07606075761131,113.92774894913431,B,1
41.36009230320184,119.10610417141021,C,0
50.48521627944827,101.76813772583695,B,1
41.69049883588962,129.55060162110524,A,0
52.704568257798385,77.1662177173299,A,1
49.49761890550863,96.12681081440564,C,1
47.6105195313359,85.66355358794391,A,0
40.92436337958402,62.6692676585388,A,0
44.23228669431667,98.34638628314602,B,1
57.55391225825756,97.56504983233432,B,0
55.009171876243805,130.26899486484263,B,1
40.22444755201449,112.61623369109554,A,0
50.99332305429226,79.51626351341591,A,0
57.51387123371789,137.08185132668376,C,1
33.305947188786284,124.42067391050706,A,1
55.43360192379935,111.64195406937232,B,1
43.37376241054153,95.47031802300336,B,0
55.70598668593159,80.81121526553041,B,1
42.367408434574834,92.55586447857894,A,1
31.95117899335481,121.77497239408372,A,1
33.72457562116837,137.69172611869217,B,1
50.48084946661382,130.86487056544377,C,1
52.59722501721482,90.22301156427451,C,0
40.956833748955916,77.60765133421978,A,0
56.38592458777374,102.81772493822407,A,1
33.3847993773104,64.63121268874298,C,0
49.33920201352684,106.46335428369562,B,1
37.889838002375434,97.04794827402662,C,0
43.48163892197841,90.67926996263516,A,1
50.47398671316414,68.10593865466409,B,1
41.39586634716048,110.27200213139433,B,0
46.154444557701744,89.34598320676177,B,0
60.0629280921444,76.60166328579425,B,0
44.23108130476851,42.55475573436701,A,1
58.35692112065142,99.44970189898727,B,1
38.702931453423815,135.4450319333949,A,0
55.298041779152825,133.2251842909574,B,1
64.41568620657901,90.85807486827457,C,0
25.283554998727105,87.95575879276439,A,0
42.03104744529523,109.37548512150047,C,1
55.7707212718054,80.03229121623417,A,0
47.96954613957007,106.03583799638932,B,0
53.71145873371309,115.32160556769381,C,0
43.960148132841795,124.53866447768615,A,0
50.865897874729,97.99691847040094,A,0
48.44322764607921,95.92652499646069,B,0
61.67782061659807,82.44034826486877,A,1
52.54420843301213,83.4623929192028,B,0
53.37602662075202,95.47042216196947,C,1
45.881230338775325,107.34731013632356,B,0
45.123937759275066,118.27169252466499,A,0
45.67441812180379,83.9364209863931,B,1
53.944521423782966,129.85377137919045,B,1
45.79015519179737,94.57752797914863,A,0
52.89774856896413,99.57265411303128,B,1
70.75400798645438,85.05576641704353,B,1
58.711247034316926,51.515194794541166,B,1
46.73976467832159,117.680907927221,A,1
62.012139221639444,114.73687794184866,B,0
45.91924626978449,94.37344885763574,A,0
29.61875464822146,101.33981434449744,A,1
39.91913689082596,110.31878435408198,C,0
31.292080789741444,68.74908286226915,B,1
46.48486515958692,89.4189464530741,A,0
50.184183791895514,115.88529359243654,A,0
66.76437312275283,74.91421153661501,A,1
53.269273737641626,105.87115864333259,A,0
47.80899471191136,72.8683639075319,A,1
58.294055811834895,109.32859964867053,A,1
27.88864690992115,99.28717035405033,B,1
52.356145581085656,67.69736368188981,B,1
57.708651938869664,123.29478708914343,B,1
35.214137542201584,85.30816846403901,B,1
61.43754043206929,83.79495125971238,A,1
53.38496407494414,104.01138394461886,C,0
45.847120860991986,122.9727469885743,C,0
56.32781866106285,79.68356362043207,C,0
72.70692857804396,101.23359699695943,C,0
51.81866255058495,108.57633000661146,C,1
52.48220586300336,113.86211214526288,B,1
45.40639100459756,103.5288311055445,A,1
41.50155630535208,92.65944321833355,B,0
58.303358165442454,83.44819558702561,B,1
41.43916174091133,101.7228776609275,B,0
50.715662372193925,78.55721976028786,B,1
45.223425532348834,41.57299033010786,A,1
54.78979825746392,108.73119608315335,A,0
53.33662105286948,118.07869682172391,C,0
60.375399442578995,52.741351289163234,B,0
44.89983601145253,79.80538590580124,B,1
47.30125064706629,112.38308522010395,A,1
40.21236284217693,141.149909394234,A,1
45.55706739923888,100.41587415350816,C,0
53.77300493044852,85.43994117541732,B,0
57.56988616645352,96.3420711779032,B,1
40.77834675822375,127.4975283829637,B,1
58.6960592010566,87.0807164175093,B,0
63.55637858804951,84.01615986699493,A,0
54.13434903223701,90.34512955635935,B,1
68.76795812558066,80.93342783482575,B,0
42.26210800896427,102.4534063198959,B,0
37.55345296688583,132.4935691693912,B,0
32.212797510957216,106.46158546232058,C,1
64.96044311489183,94.95292995747425,A,1
56.54365656354058,94.16377462168911,C,1
49.44415329089545,68.73618382606686,A,1
52.799686263198204,117.66219554294318,B,1
38.74510952701623,98.44325605974396,A,0
74.45751979616827,96.39040172818748,A,1
51.292211819752275,163.86215135689721,B,0
51.09394794604893,105.97505816731372,A,1
57.25766623898692,84.96417899809632,B,0
54.810092317367136,91.47284807588913,C,0
52.23884024279131,122.9689141839351,A,0
42.09525544554688,102.26540821075528,B,0
54.714683571359956,71.23444043365267,B,0
68.82024496475034,118.38457869150407,B,0
63.454200461549775,86.63711828922013,A,1
65.93186626639397,137.4659555243509,A,0
44.88784323568815,121.60096131429297,A,1
40.10395179741419,91.05356208682498,A,1
48.74213079900352,125.62032723470226,A,1
50.557249122886944,101.35711021054807,B,1
60.94191518470949,117.05547350244439,C,1
33.07535370285181,109.6946563458895,C,0
65.29550319460614,83.07286690018253,B,0
48.419921014210104,87.12900335365076,A,0
45.7311893005258,120.59921635162323,A,1
39.87895624739832,93.30449335786918,A,1
33.451433281342304,91.92703073516006,A,0
58.231705839619146,80.89754841301294,B,0
50.73317967188404,108.47198131186923,B,1
37.10039100258946,141.2504983848629,A,0
37.04921227936384,78.64934171491454,A,1
46.64215300709872,100.48438913345517,C,1
66.69021525289392,128.24441110830858,B,1
47.40408648636395,98.40717217508569,A,1
34.96857046881894,109.04743592499467,C,1
47.54256935914056,78.75212943706241,C,0
47.27276430252329,108.56614194415297,A,1
23.031133570584284,96.25711469990902,A,1
49.45705133482188,119.71459991359725,B,0
47.69065469791322,123.74772103129501,C,0
56.96206364813418,151.79127284037227,C,0
68.48956094945345,111.59266346427151,A,0
61.26565029547757,106.51592633164333,A,1
47.31111309445169,103.88768603154672,B,1
38.934740912583294,92.93667414378623,B,0
75.7335980324986,106.76967686923382,A,0
50.59218434014488,94.09197179721941,C,1
50.13929291912946,103.36921952539228,B,0
49.758749128899964,126.3519507121592,C,0
51.98084760767855,79.86914869440717,C,1
48.556395880760576,122.7975712225809,B,1
44.26337993119763,126.34230134679731,B,0
44.53141058759608,97.63862946017842,B,0
49.672467297840015,57.56290201982811,A,0
44.56575228866235,87.84356025811135,B,1
42.871542173228356,125.93989093122218,A,1
51.064302276918966,99.54263875402236,B,0
47.450227825791444,80.01395535410178,A,1
65.0399298858269,89.90450157543565,A,1
23.490301916069882,116.81240053009105,A,0
60.91506851922462,110.9346713640276,A,0
62.46085192497629,95.22135801660612,B,1
29.266097675918505,92.66351176370625,B,0
46.573124059196516,92.16483701912357,B,0
46.28559134004209,81.55179631002994,A,1
35.924883052821784,132.30751378938885,A,1
42.22183312409125,93.5535906157732,A,1
38.894241545341714,124.34317041650993,A,1
67.52270443423623,130.42632103844903,C,1
59.35678393147461,119.9662179629592,A,0
62.71555094994159,91.36759374563903,A,1
57.21672064043235,108.07460180673219,A,0
38.70948228782771,99.51608787218167,A,0
44.75479733720226,81.92596278539745,B,1
54.89374561227918,106.48718563443207,B,1
37.778721911080545,76.41920417680396,A,0
57.12998430172388,123.75358776923127,A,1
47.59674601841865,90.70765405403213,A,0
46.251791924504026,104.02319311745678,A,0
57.10959968203491,105.66575743092284,A,0
54.4426331148604,94.82190052591845,C,1
46.3903383418092,111.7338760295055,B,1
61.59329803364248,90.50192686754951,B,0
39.189366724001026,117.42594594914488,B,1
56.15935606944264,73.08040639506503,B,0
55.93101257968384,102.52759159092824,B,1
46.904535606860094,138.7785799811657,B,0
53.26133022242118,79.9933735078885,B,0
37.488864236146966,86.44510058950297,A,1
